run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
2,5,1,1.0,360,0.022523,F-norm MU,40,0.1852638563648743,0.7,0.6888888888888889,0.8029458225649698,400,0,2848.8670403435262,1.8833899390001534
2,5,1,1.0,360,0.022523,L1-NMF,40,0.18697006909396216,0.6861111111111111,0.6305555555555555,0.8107012187474917,400,0,29059.585185131753,3.5535144559999026
2,5,1,1.0,360,0.022523,Hypersurface,40,0.14555419993052346,0.7416666666666667,0.7111111111111111,0.855933121931344,400,0,13515.866721727201,3.7659972179999386
2,5,1,1.0,360,0.022523,"L2,1-NMF",40,0.18445950201508868,0.6694444444444444,0.6333333333333333,0.7908075736830317,400,0,1005.2662482109376,3.267687138999918
2,5,1,1.0,360,0.022523,L1-Reg Robust,40,0.17464955952129743,0.6638888888888889,0.625,0.806793889337624,400,0,661.2764372010836,3.999339885000154
2,10,1,1.0,360,0.09009,F-norm MU,40,0.3291780737947384,0.25,0.2361111111111111,0.4698109664641564,400,0,3325.735716831329,1.803075312999681
2,10,1,1.0,360,0.09009,L1-NMF,40,0.24072001615442182,0.475,0.4388888888888889,0.6481849768059874,400,0,36635.538345132925,3.54398543599973
2,10,1,1.0,360,0.09009,Hypersurface,40,0.3143984488829141,0.3055555555555556,0.29444444444444445,0.5225529592234451,400,0,16125.872820111592,3.8556756239995593
2,10,1,1.0,360,0.09009,"L2,1-NMF",40,0.32900209055714397,0.2638888888888889,0.24444444444444444,0.48426717362639793,400,0,1083.1096328052345,3.271595730000172
2,10,1,1.0,360,0.09009,L1-Reg Robust,40,0.2446535846862169,0.44722222222222224,0.425,0.6399180634764337,400,0,896.1779296034678,4.16472723600009
2,15,1,1.0,360,0.202703,F-norm MU,40,0.4793185062485027,0.19444444444444445,0.18055555555555555,0.43155475520797715,400,0,3642.237355004435,1.8163135360000524
2,15,1,1.0,360,0.202703,L1-NMF,40,0.4634645697057488,0.225,0.2111111111111111,0.46911085543837516,400,0,35471.78247876338,3.5110664639996685
2,15,1,1.0,360,0.202703,Hypersurface,40,0.47480413229022683,0.19722222222222222,0.19444444444444445,0.4453248840395549,400,0,17320.338418044546,3.7949802680000175
2,15,1,1.0,360,0.202703,"L2,1-NMF",40,0.4794781966148011,0.18611111111111112,0.18055555555555555,0.43026067169638615,400,0,1133.2672075071682,3.232535346000077
2,15,1,1.0,360,0.202703,L1-Reg Robust,40,0.4563527314488545,0.24722222222222223,0.2361111111111111,0.4900365982009743,400,0,940.0439331909463,4.140878946999692
2,20,1,1.0,360,0.36036,F-norm MU,40,0.6430942935291746,0.20833333333333334,0.19444444444444445,0.4461090943126369,400,0,3147.7273727514694,1.8366177729999436
2,20,1,1.0,360,0.36036,L1-NMF,40,0.6262744386854673,0.21944444444444444,0.20555555555555555,0.44882180185661513,400,0,37382.272401843264,3.3639112769997155
2,20,1,1.0,360,0.36036,Hypersurface,40,0.6390880521267605,0.21388888888888888,0.20277777777777778,0.4542329080758127,400,0,16739.7061649425,3.7882387310000922
2,20,1,1.0,360,0.36036,"L2,1-NMF",40,0.6431403549535406,0.19722222222222222,0.18333333333333332,0.43921868313466816,400,0,1061.147358350722,3.29561822200003
2,20,1,1.0,360,0.36036,L1-Reg Robust,40,0.6226635725595723,0.2388888888888889,0.23333333333333334,0.4659711464362697,400,0,959.1444476922118,4.09731803700015
2,10,2,1.0,360,0.168999,F-norm MU,40,0.43480123775764723,0.275,0.26666666666666666,0.49502226403842986,400,0,4553.503916604057,1.7830689669999629
2,10,2,1.0,360,0.168999,L1-NMF,40,0.3828189204603618,0.2777777777777778,0.26944444444444443,0.49974200251525625,400,0,40216.59541780246,3.4787181700003202
2,10,2,1.0,360,0.168999,Hypersurface,40,0.42087897736017515,0.25277777777777777,0.24166666666666667,0.4768003533764697,400,0,20331.430471291656,3.732431132000329
2,10,2,1.0,360,0.168999,"L2,1-NMF",40,0.43441222198256824,0.23055555555555557,0.2222222222222222,0.46706288077133395,400,0,1272.3636740489576,3.2640561390003313
2,10,2,1.0,360,0.168999,L1-Reg Robust,40,0.36016381545721843,0.30277777777777776,0.2861111111111111,0.5110724460768251,400,0,1091.5797876771842,4.3057245310001235
2,10,3,1.0,360,0.236416,F-norm MU,40,0.5140107982790538,0.225,0.21666666666666667,0.459004836465758,400,0,5460.819412480014,1.816258311999718
2,10,3,1.0,360,0.236416,L1-NMF,40,0.4784578844788044,0.24444444444444444,0.225,0.4728572981015753,400,0,42765.76841723976,3.585824630999923
2,10,3,1.0,360,0.236416,Hypersurface,40,0.5031686810521488,0.24722222222222223,0.23333333333333334,0.4680269374086269,400,0,23194.231297888913,3.853700457999821
2,10,3,1.0,360,0.236416,"L2,1-NMF",40,0.5134466163172726,0.21944444444444444,0.2111111111111111,0.4414716439913475,400,0,1396.2043608368117,3.347274152999944
